sample_id,source_file,sha256,source_format,width,height,resized_width,resized_height,crop_x0,crop_y0,caption,dup_group,dev200_idx,subset500
00809,DIV8K/train_HR/0552.png,f834fcf24b3549dab1c640192c916f1e9c9167cd84809627abf9c9f42517f21c,PNG,4416,6720,2048,3117,0,534,,,,
00810,DIV8K/train_HR/1096.png,1af48b33859cdd8d770204e856d175317fe77e4889e991bbdfe432e19e0858ec,PNG,6720,4416,3117,2048,534,0,,,,
00811,DIV8K/train_HR/1344.png,444386419df5699c5b00e96c84060e1b3e8ea3c8923afaa22995bc54a5878081,PNG,6720,2112,6516,2048,2234,0,,,,
00812,DIV8K/train_HR/0333.png,ef7dbdb6992286b5c91fc0c0eb973b1389326934d9752d0943b9441fb0a8e656,PNG,5760,3840,3072,2048,512,0,,,,
00813,DIV8K/train_HR/1310.png,8991c2582479fa2bbd5e0c31045b9bfb26ebbfb3c0398dcdceb73e3342f502c9,PNG,6720,2688,5120,2048,1536,0,,,,
00814,DIV8K/train_HR/0088.png,89101a38cf19afc1aa037d32e5c788e989ddfb19451650bde269fac268622520,PNG,5760,3840,3072,2048,512,0,,,,
00815,DIV8K/train_HR/0527.png,d2ce504714c40a5139fdcc0e7910de1fccc329aec86e1666c1281f114bcbe7c1,PNG,6720,3648,3773,2048,862,0,,,,
00816,DIV8K/train_HR/1470.png,355c98d1e90f86574d59bf64607f43caac7989e2620e3a64ed06501a667ef02b,PNG,7680,4992,3151,2048,551,0,,,,
00817,DIV8K/train_HR/1027.png,28de7b88aa76924a6f4fa528d8931f763930f4103aa6bf4a7a842d19aa5cf438,PNG,6720,4416,3117,2048,534,0,,,,
00818,DIV8K/train_HR/0855.png,db78a6bd7d170fa6af11a90595ad28ab0657f2ddd7a7cb7c3f3ec6ca175172c9,PNG,6720,4416,3117,2048,534,0,,,,
00819,DIV8K/train_HR/0383.png,84e4b37b0e97dddc8042250329e8af846453f2aa36c9ec23bcf908cc558c5f17,PNG,5760,3840,3072,2048,512,0,,,,
00820,DIV8K/train_HR/1498.png,0e5d9266d311b1f9e64504a31f4b8f82e5942cfaff26ac7e3fe2d030daa01514,PNG,7680,4992,3151,2048,551,0,,,,
00821,DIV8K/train_HR/0202.png,e0dc69554eaf98a9b7beb9724da3f3220d7383876d9bb26fea7ffe9ef83f479c,PNG,5760,2688,4389,2048,1170,0,,,,
00822,DIV8K/train_HR/1170.png,1d2d865165ea57ddafb59db6ad26d5ef8e9975e250cca5a50c9ce54dc38442d6,PNG,6720,3648,3773,2048,862,0,,,,
00823,DIV8K/train_HR/1488.png,6c35b6617de666d1044d374499a1e1a63f7507ee5405a69a3fc58c558475c514,PNG,7680,5760,2731,2048,341,0,,,,
00824,DIV8K/train_HR/0486.png,caa01fe3aac4aaeb973c8cb733e471a3cfcc9481eb6ad527a1ed82c9cd08f4c2,PNG,6720,6720,2048,2048,0,0,,,,
00825,DIV8K/train_HR/1167.png,7fd4d2a72500e824c5b39de698422cee8998855934015a997c3bbb8ae7dbc793,PNG,6720,4416,3117,2048,534,0,,,,
00826,DIV8K/train_HR/0128.png,25986fce11d69d3f719f56e87300bb574c8f9ac1ac7314b9d3f1e8e656588d1e,PNG,3840,5760,2048,3072,0,512,,,,
00827,DIV8K/train_HR/1274.png,e1bd89aa54d2d0a268d9caeb079b14dee27b3f03675cc830ba9e120e164d6906,PNG,6720,4992,2757,2048,354,0,,,,
00828,DIV8K/train_HR/0998.png,3c9a7a013af2501d99bc0b34fdaaf684e175b5fe60cd6565b8a7d665e90226b9,PNG,6720,4416,3117,2048,534,0,,,,
00829,DIV8K/train_HR/1240.png,52a0310e40fbb84f82a3a200de142d25d719a53e54918b95d195f9c37f717bef,PNG,6720,4416,3117,2048,534,0,,,,
00830,DIV8K/train_HR/1367.png,90a57b42dd408ee3a07a29bfb90c66ff7a3304b6b16221a6debc12b20c5f0a0f,PNG,6720,4416,3117,2048,534,0,,,,
00831,DIV8K/train_HR/0664.png,d82a61d5a3f135fcb303db8c33a16731633b39f518800f175a1bcfb1541fbe03,PNG,6720,2688,5120,2048,1536,0,,,,
00832,DIV8K/train_HR/0893.png,5d0df963d99ee5424d984b8c6f7f4fc7df98a6e5eaa37908276d55720264d8c3,PNG,6720,4992,2757,2048,354,0,,,,
00833,DIV8K/train_HR/0071.png,ca74991449c066f0318dd38d44dfa91b84492373cb1c45a947df01850f646671,PNG,5760,3072,3840,2048,896,0,,,,
00834,DIV8K/train_HR/0662.png,bd91675df6d462e7b33100f78e5b49565728263cc9e3cb0bcc894d2aaf4a1d14,PNG,3264,2112,3165,2048,558,0,,,,
00835,DIV8K/train_HR/0701.png,1aa96add7ad12929dabf8faf020b64c3a8a65ce29eaa94abb662aa58937cb10e,PNG,6720,4416,3117,2048,534,0,,,,
00836,DIV8K/train_HR/0084.png,2eef2a2e9c1af7c778d2ab078dbba9c69545bcef356dfd05c2f5bf1003830419,PNG,3840,5760,2048,3072,0,512,,,,
00837,DIV8K/train_HR/0877.png,76dbb9e0c14ec15b0ea9a53e7700a5fa183fb3fc8bb4a84921f9a7923a924a3e,PNG,6720,4416,3117,2048,534,0,,,,
00838,DIV8K/train_HR/0481.png,b2c4775c3d43395d7fa9e101332496af00a4b013d2d102429833d513a3121413,PNG,4224,6720,2048,3258,0,605,,,,
00839,DIV8K/train_HR/1137.png,aad8de14c53a06c83401911641a7bf311ec64755972b1791d06b79d8f717d22b,PNG,3264,2112,3165,2048,558,0,,,,
00840,DIV8K/train_HR/0703.png,618b16e384d88a681f7559c629e9316a6598accbcabca5dbf959db1be3cbc496,PNG,4416,6720,2048,3117,0,534,,,,
00841,DIV8K/train_HR/0630.png,bb8bea914a4dfa93a4a1fbb191ead4fc413e2dd2a65b1cc7ef181233a908274a,PNG,6720,4416,3117,2048,534,0,,,,
00842,DIV8K/train_HR/1190.png,0124667749ee1ae74186f61acfeeb6ea6c9b27255f1a2723d149a6433cbe44ab,PNG,6720,4416,3117,2048,534,0,,,,
00843,DIV8K/train_HR/0312.png,29d83f49ab0366105124c8cc5afd301ce8dca0d71675f5bfcc9d328183a51431,PNG,5760,3840,3072,2048,512,0,,,,
00844,DIV8K/train_HR/0947.png,e75a30b7a7fbc46ded3254b632c1333e06df1f34a2a9dfc2ed442e9b39b40493,PNG,6720,4416,3117,2048,534,0,,,,
00845,DIV8K/train_HR/1313.png,e7edbdc71b96ae5dc223cea0cb29f03bc001b67b15a02ee02673224fb6b530f9,PNG,6720,4416,3117,2048,534,0,,,,
00846,DIV8K/train_HR/0642.png,8cd64932682cdb95459fc06c1d7ec579e2617475319f60b71e228b4369ddc36f,PNG,6720,4416,3117,2048,534,0,,,,
00847,DIV8K/train_HR/0924.png,9c819453858a56e70412916abe2fb86152a1980259ddf641a83823c5f7d5a53c,PNG,6720,4416,3117,2048,534,0,,,,
00848,DIV8K/train_HR/1432.png,3357fcdf267afa5814d739677d22a9ad75d9cecd2b8db6887bbf389054ad7510,PNG,7680,4992,3151,2048,551,0,,,,
00849,DIV8K/train_HR/0636.png,ce0cf892620476757bbf107a0de8dbd6c062b52aa3d3326925bbb45ff4510a39,PNG,6720,4224,3258,2048,605,0,,,,
00850,DIV8K/train_HR/1316.png,3ee452bdd7536d3db6711f4097c9311ba41e6b7ecce01ff21c804670d9f08f1e,PNG,6720,3648,3773,2048,862,0,,,,
00851,DIV8K/train_HR/0450.png,78064523ea4bb838d6cc99e24d29d3d59e9b0b4146fbf5a925276fbb55c169b5,PNG,5760,3840,3072,2048,512,0,,,,
00852,DIV8K/train_HR/0748.png,bd129fb9bba99c2ed56337435750437fc5758a4301afd2ff52db4672dde131d4,PNG,6720,2304,5973,2048,1962,0,,,,
00853,DIV8K/train_HR/0076.png,5813f6b2ade72f11dd2a0541dc4466fb064191c9bf0c335392c29f680f6ccee1,PNG,5760,3840,3072,2048,512,0,,,,
00854,DIV8K/train_HR/1485.png,12b7cdc1ba838abb6b7e29aeadcb1ef57b764dffcb04b746bbcf7c90671af388,PNG,7680,4224,3724,2048,838,0,,,,
00855,DIV8K/train_HR/1025.png,f1d4472e656afd05867de8ce90d8e40430472387abcf28d8dd14bda122b0fd6b,PNG,6720,4416,3117,2048,534,0,,,,
00856,DIV8K/train_HR/0739.png,c86f30eea19a79032f4327db4031c52829f9dcaaf7efe086fa513034858c913d,PNG,6720,4416,3117,2048,534,0,,,,
00857,DIV8K/train_HR/1069.png,32a6f21845045223abd3594c7b3352ae9973d830e53c7373c4cce3fac47f1788,PNG,6720,4416,3117,2048,534,0,,,,
00858,DIV8K/train_HR/0955.png,41763b6ebfab10f22d997849b453b5c86598368125c390a3673b77eef670be0d,PNG,6720,4416,3117,2048,534,0,,,,
00859,DIV8K/train_HR/1220.png,ca2fed7c44aed69d3669c5aaa32c924a4f84ec12432f0a5459910f2cd9aecb94,PNG,6720,4416,3117,2048,534,0,,,,
00860,DIV8K/train_HR/0790.png,4cb52ab664598a00dbe26080e13237dea8019069e08c4a1f97a0be0d707c8dd1,PNG,6720,2112,6516,2048,2234,0,,,,
00861,DIV8K/train_HR/0210.png,af22563054f0848abadce835666797cbd06a6cb950edcead12748f24811fccf6,PNG,3840,5760,2048,3072,0,512,,,,
00862,DIV8K/train_HR/1301.png,e0ff6e5af14bb5e2530dc49edc1916346a698f9494a06d4c3b6e78abcc93b5cf,PNG,6720,4416,3117,2048,534,0,,,,
00863,DIV8K/train_HR/0839.png,5596f321f415fbe0006d83a3b731559fcb7fbae1f169fb8efe3d9ff2c2058b6a,PNG,6720,4416,3117,2048,534,0,,,,
00864,DIV8K/train_HR/0625.png,f9342eb36e9e1f5858551dc31f28e362114d62ce4cd4b0bdfe6ed26008001100,PNG,6720,3840,3584,2048,768,0,,,,
00865,DIV8K/train_HR/1110.png,8126e08f3ba81c7628aff08f2e0488bd40068b45308882ce6e5c947913d4eaee,PNG,6720,4416,3117,2048,534,0,,,,
00866,DIV8K/train_HR/0209.png,7ac1445908e20020d73f662bc116078df9535632d7361b6bcd1e8194dbf8c65d,PNG,3840,5760,2048,3072,0,512,,,,
00867,DIV8K/train_HR/1206.png,881cf42435e72cfda614253317327af406f810ec824ced9e0cc75054732a8825,PNG,6720,4416,3117,2048,534,0,,,,
00868,DIV8K/train_HR/1049.png,c8fe7d7449699bd6c8569e15f55ba2047dfa3648d69ca8c220af259adf3ac4f4,PNG,6720,4416,3117,2048,534,0,,,,
00869,DIV8K/train_HR/0958.png,e8fae323007c7cdf4d84ca35fbd395cbd4f2e9043ae81323d800a74a4ec46dbc,PNG,6720,4416,3117,2048,534,0,,,,
00870,DIV8K/train_HR/0572.png,dbdd690ffd883a39c5e5663521e3d5d8d4f23bdb573c8e99de3d8d50f785e5a6,PNG,3264,2112,3165,2048,558,0,,,,
00871,DIV8K/train_HR/0495.png,9a4521c7963c5cb40345526d9fe43a2708d559b106e2e99d7aefc9725b770a1f,PNG,6720,4416,3117,2048,534,0,,,,
00872,DIV8K/train_HR/1407.png,c943c223512fb75de4336e924f7c923896c7db8c865f202da8f079e17c8cb22b,PNG,4992,7680,2048,3151,0,551,,,,
00873,DIV8K/train_HR/0690.png,7c5391d834464ed06fd105557fd232a49040be7a1e512323a8906898e98d2c93,PNG,4032,6720,2048,3413,0,682,,,,
00874,DIV8K/train_HR/0305.png,564f326eb9cc048d72a811381672de26568684eb3a149b3a326d973020771533,PNG,5760,3840,3072,2048,512,0,,,,
00875,DIV8K/train_HR/0875.png,2a9bfbc3157ad4732d03d03743e30d6be69e3687c689c7e713657b76ad040916,PNG,6720,4416,3117,2048,534,0,,,,
00876,DIV8K/train_HR/1172.png,ff5eb363c155b61b6d4320fa9268d34bb42bf26519cad9d033efe29d1295d29b,PNG,6720,4416,3117,2048,534,0,,,,
00877,DIV8K/train_HR/1021.png,517e86fbac399f427622d2cb7c1880f480dff56e6f9e2ed452b20b5941f2537d,PNG,6720,4416,3117,2048,534,0,,,,
00878,DIV8K/train_HR/0726.png,8eedb2ac35dc0c9f2fe750bf24ce1e45bf6c9bd8d8a683c25204a1b8d3901a1f,PNG,6720,4416,3117,2048,534,0,,,,
00879,DIV8K/train_HR/1188.png,8db0af33846c9d30f491277219323a200ee6cad8e3490f93bd8cc10fe78c8882,PNG,6720,4416,3117,2048,534,0,,,,
00880,DIV8K/train_HR/0971.png,5a0a4cf0826eb02e41ebc0289e7dc2054851da6408504d32925357e4b74ab8cd,PNG,3264,2112,3165,2048,558,0,,,,
00881,DIV8K/train_HR/0816.png,f431b8579770f23cd78339c838f6cccc85ce8f3eb827b966dd7141426d0841b4,PNG,6720,4416,3117,2048,534,0,,,,
00882,DIV8K/train_HR/1050.png,1e98d7470ad5e05b86520e0bfa1c978b3e3af8a96ec4f653727e172c3559779f,PNG,6720,4416,3117,2048,534,0,,,,
00883,DIV8K/train_HR/0114.png,ca8d5351c8c40cc7395d20a3ee631373ceeb0e1b0a592acd46b0d7ba59d34907,PNG,5760,3840,3072,2048,512,0,,,,
00884,DIV8K/train_HR/1404.png,281b13d23314e822258f3391d302c06672e6899bc381056d3a391c23fd5fb5da,PNG,4992,7680,2048,3151,0,551,,,,
00885,DIV8K/train_HR/1256.png,f5c9df092eb9fe81263405afd7f77471cd272f63c89d5fdda377fe420edc1503,PNG,6720,4992,2757,2048,354,0,,,,
00886,DIV8K/train_HR/1419.png,f22885dcc881e4ee433bdfaf418d6c3f147633774553827141ba4916f8983c9e,PNG,4992,7680,2048,3151,0,551,,,,
00887,DIV8K/train_HR/1368.png,9a5b671baeccd6ccc8f4491663d21a8be199321579073efb0888e23a01d73fd0,PNG,6720,4416,3117,2048,534,0,,,,
00888,DIV8K/train_HR/1101.png,b5a8024e71af4695896c78fea780f2f1884b021d68c15ab6c6b0d259abe7cf45,PNG,2688,3264,2048,2487,0,219,,,,
00889,DIV8K/train_HR/0117.png,433467a33dd10263dd1851c15a652686be1848713d6242a0b37a4a659f07a482,PNG,5760,3840,3072,2048,512,0,,,,
00890,DIV8K/train_HR/1315.png,494b1a9e029ce744af01f0b8ba46a4a3afe2ff75aa9e909d7f24bbaee5019c20,PNG,6720,4416,3117,2048,534,0,,,,
00891,DIV8K/train_HR/0519.png,b79dda97219b012702c47d05d0f3e5412c5120b48b97ccc70a964dd5466343be,PNG,3264,2112,3165,2048,558,0,,,,
00892,DIV8K/train_HR/0699.png,31eecb28996becac3bdadbd84ec1f00dc7c8069b058de0e47df21b5aca46151c,PNG,2112,3264,2048,3165,0,558,,,,
00893,DIV8K/train_HR/0959.png,bf13f9d59027473d32149a2bbc7c453c87068c5559f287708769502773974f61,PNG,6720,4416,3117,2048,534,0,,,,
00894,DIV8K/train_HR/1005.png,d47cfcf7f8746abcd18920d9aad07c71534a4ebfa33e1c5c28aa0f6bc30f6a72,PNG,6720,4416,3117,2048,534,0,,,,
00895,DIV8K/train_HR/0544.png,14a96d22dba3bbdb5ef5e017db643706309ce2d3e2509f1773005fb8570323be,PNG,6720,4416,3117,2048,534,0,,,,
00896,DIV8K/train_HR/1317.png,15981d4105bd89440a4f2b271aed7179c52c65a41cb23c1f3bd50022c7f1bfe3,PNG,6720,4416,3117,2048,534,0,,,,
00897,DIV8K/train_HR/0759.png,0520d13ba18868a664376e67c0d5fe3268910a7eb9c7173444477910cd1943d1,PNG,6720,4416,3117,2048,534,0,,,,
00898,DIV8K/train_HR/1336.png,ada23f6e45bd795fa8fb6e45801fb18c5431762ca3fe35619acfbd975f4b00bc,PNG,6720,4416,3117,2048,534,0,,,,
00899,DIV8K/train_HR/1294.png,a97eb27f42742555036672903faf8f04e1acdca4413067e661d19d1fdf47113b,PNG,6720,4416,3117,2048,534,0,,,,
00900,DIV8K/train_HR/0975.png,e6573994cdc97400ee5cc62e8a99ce4684fd1bc5544c98e97e1b6acebcca2f12,PNG,6720,4224,3258,2048,605,0,,,,
00901,DIV8K/train_HR/0638.png,239e3c8ff9e1cb29c62976cd21d0b65feaccf272d49b61ee33de256d83e06d7f,PNG,6720,4416,3117,2048,534,0,,,,
00902,DIV8K/train_HR/1312.png,b6166ea6527f3a14efc02127048a6532762898c521eb4f0a9eb19a618e46edc1,PNG,6720,3648,3773,2048,862,0,,,,
00903,DIV8K/train_HR/1195.png,a0a356d00887042d595cb236a88a759745bfa1eb5fa5594666856391fd41402b,PNG,3264,2112,3165,2048,558,0,,,,
00904,DIV8K/train_HR/1395.png,e5f014d398d786fe55bf951305d1700ec470ddfafda33b67b88a9a3f6da14593,PNG,6720,4416,3117,2048,534,0,,,,
00905,DIV8K/train_HR/0897.png,a3053d902d94908603372e182972ae9ba98267e78d2fda6b5813ac468da9fa0b,PNG,6720,4416,3117,2048,534,0,,,,
00906,DIV8K/train_HR/0001.png,c609fab0e30bc6f9ea2be63b081eafdb0e3bf5562feaa23883891f792462874a,PNG,5760,5376,2194,2048,73,0,,,,
00907,DIV8K/train_HR/1241.png,cfd59cba6d3218cb786451d1305f7a0e141410a6ed1d45761e087ece671176a4,PNG,6720,4224,3258,2048,605,0,,,,
00908,DIV8K/train_HR/1214.png,5db8dbf1464a8f49a44cfcd850ae20d31207cbfc3c6712bb5067d0b2518b41b6,PNG,6720,4416,3117,2048,534,0,,,,
00909,DIV8K/train_HR/1427.png,541e664af6f11e427f0b68ef723b4f8ec9a59a5f54bf40a8ddb19eaae69c06cb,PNG,7680,4992,3151,2048,551,0,,,,
00910,DIV8K/train_HR/0582.png,9ce2eb6afe84af60742617e2eebfde4e5c9751fd4c42d2cd5a9b55e75447bfca,PNG,4416,6720,2048,3117,0,534,,,,
00911,DIV8K/train_HR/0721.png,a8e41c8d132fc6926ea35274b9f9ee8f331878fce56a705009a8efa46f3d5ce6,PNG,4416,6720,2048,3117,0,534,,,,
00912,DIV8K/train_HR/0458.png,86612324b7968e1a3d2d4cd3235fc0a5cda1120940fc09f923ff43cbe2cba957,PNG,5760,3072,3840,2048,896,0,,,,
00913,DIV8K/train_HR/1319.png,6d176917648f3eb0a88b562373e539c900fe9884935a7102abbe3352b7de532c,PNG,6720,4416,3117,2048,534,0,,,,
00914,DIV8K/train_HR/0492.png,61291677bff96648bb26d6430ef5c8e95bef8c1ba9b35a41daa7ae6ffd1754cf,PNG,6720,5184,2655,2048,303,0,,,,
00915,DIV8K/train_HR/0485.png,737d52259256c030b9a784c5dd251983eb3aacb01ed33aac9278ce0b927cfabd,PNG,3264,2304,2901,2048,426,0,,,,
00916,DIV8K/train_HR/0474.png,4eea4780bac6fa14cd4204a7cec473de01fb42eb77a82cbfa92d4a0e6f012a3c,PNG,6720,5376,2560,2048,256,0,,,,
00917,DIV8K/train_HR/0605.png,fbecf54aa0c0f917132db24898b7880e7c42cd4217df2fafd8ac7ea13c9bf034,PNG,6720,4416,3117,2048,534,0,,,,
00918,DIV8K/train_HR/0453.png,dd5642a56457ed23c831f454399be74a4dd1a58cf8034732f39824c11646c11a,PNG,5760,4608,2560,2048,256,0,,,,
00919,DIV8K/train_HR/0532.png,bcaa5abb034957e76f8e26c123ec72d3ded694742548fb0e9103a3bc1ae1a86c,PNG,6720,4992,2757,2048,354,0,,,,
00920,DIV8K/train_HR/1097.png,c0718ab67fcdb5dfa339377f3299182b8b4ffafe0ee0f4e6cfc1f2e1b6e1d00c,PNG,6720,4416,3117,2048,534,0,,,,
00921,DIV8K/train_HR/0461.png,7a53c6de4f4e8a4fe32f889ee3f0f0ccc5d28ce077951bc8f08b4a97895feb2e,PNG,5760,3264,3614,2048,783,0,,,,
00922,DIV8K/train_HR/1181.png,413331e4aac35d3004b86890e48c6c730d757e4eaf63b5b02d4ed8f3f6b052ac,PNG,6720,3648,3773,2048,862,0,,,,
00923,DIV8K/train_HR/1491.png,8876e20e918348063d8c72bf31348534b917d1114eb0943b1785358851b0f733,PNG,4608,7680,2048,3413,0,682,,,,
00924,DIV8K/train_HR/1339.png,b04a2776ba06d5d1eb37e34b1e843763368dcc8aaabe0634451e566b1d7df0e0,PNG,6720,3648,3773,2048,862,0,,,,
00925,DIV8K/train_HR/0903.png,cff7c2fb2ddc5a09d9d9bc8ae3a82bf1a71f6ce1e06d518b31a8562840cbab51,PNG,6720,4416,3117,2048,534,0,,,,
00926,DIV8K/train_HR/0384.png,d8ad01cda66f84609aa1afe980c5d35a5ce358c37f6d6df20a4b5d5dfcbdd8be,PNG,5760,3648,3234,2048,593,0,,,,
00927,DIV8K/train_HR/0717.png,e7c3d7915483cfd3ed63e0de48d0dcb133990d4a97d98d39c7dec15454de013e,PNG,6720,4416,3117,2048,534,0,,,,
00928,DIV8K/train_HR/1102.png,ba3ac82278db21219838a2b0fdf451626093d5222dd6f9baccf629b71830ef0c,PNG,4416,6720,2048,3117,0,534,,,,
00929,DIV8K/train_HR/0799.png,1a964ca52976a142aa0dccc1651155b4b1fd7dffccd7f832e66bbcc070d95b3c,PNG,6720,4416,3117,2048,534,0,,,,
00930,DIV8K/train_HR/0070.png,1db7cced2230c0f8cc9887bb1ed66d71bc524b595563ff82b8d05c4b78c087eb,PNG,3840,5760,2048,3072,0,512,,,,
00931,DIV8K/train_HR/1200.png,c7afd46cde5bda0365fd17333507b3b5453984ed173fcefca02b6a0f00fed699,PNG,6720,4416,3117,2048,534,0,,,,
00932,DIV8K/train_HR/1067.png,ed309e74281f312ff214889c0e7bfc99124ecf52f48a129cc2c73e234055601b,PNG,6720,4416,3117,2048,534,0,,,,
00933,DIV8K/train_HR/0594.png,cf2bc007a2fcb8657a16733df25109a277a6ab99444d3e40f90bd3ee81ea9a66,PNG,6720,4416,3117,2048,534,0,,,,
00934,DIV8K/train_HR/1166.png,347879d7e9d497030d5e64c914cb38f0d8aa47250c2d834dd88cb733ee93af49,PNG,3264,2112,3165,2048,558,0,,,,
00935,DIV8K/train_HR/1330.png,47a6a06f75bac9499d37cdce4a17fc937e3a967f998805fd005d04909d51c4cb,PNG,4416,6720,2048,3117,0,534,,,,
00936,DIV8K/train_HR/1438.png,de7b2fa4bae9acd3b0c2591595e6f2dc9fe19252fa145d333851c42142eb3397,PNG,7680,4992,3151,2048,551,0,,,,
00937,DIV8K/train_HR/1004.png,1db466622f83a9fbeb8401c907f21ee7f57d0ac27a240feb0b12b92c1dfbe587,PNG,6720,4416,3117,2048,534,0,,,,
00938,DIV8K/train_HR/0569.png,f13bc58ebacb50c60c2eda80f518882b64fb43dcf35601656bd320eefdb2dffc,PNG,3264,2112,3165,2048,558,0,,,,
00939,DIV8K/train_HR/0737.png,0d0c43ed936db0f425664ba82d57d667ee0ad010b21d74b07fc17e7fc1055baf,PNG,2112,3264,2048,3165,0,558,,,,
00940,DIV8K/train_HR/0259.png,dd441a3ec0b31453e7506c24b42cb5efddee4150d84167212b38ab109d2854fe,PNG,5760,3840,3072,2048,512,0,,,,
00941,DIV8K/train_HR/1091.png,5001f51762ca13c0ea4c83ae7ffdb8e0c475b8c0ea2d0545b15953b598318b5b,PNG,6720,4224,3258,2048,605,0,,,,
00942,DIV8K/train_HR/1447.png,c09cc5a31ea123e920ffe02f88920363bfbbc48caf2f730aa6f1915740bb4042,PNG,7680,5952,2643,2048,297,0,,,,
00943,DIV8K/train_HR/1129.png,c59920e20ad247191b000aaaa189766573789d7996fa93224745c97ed2b1a25d,PNG,4416,6720,2048,3117,0,534,,,,
00944,DIV8K/train_HR/0322.png,9dd172843d30b83f96c263094537635075503cf6818a9d523b4db2248f4fc02d,PNG,5760,3840,3072,2048,512,0,,,,
00945,DIV8K/train_HR/1493.png,f5dbcceb4d38a47830765c6a1a56c62b22c022474d445742287987f28df63f69,PNG,4992,7680,2048,3151,0,551,,,,
00946,DIV8K/train_HR/1146.png,9bb7c55d5203e9fc7d6f84b3e6d2187758383d6364586570f55b6d9d4f63cc40,PNG,6720,6336,2172,2048,62,0,,,,
00947,DIV8K/train_HR/0418.png,9d8b9f7b9bebb58377e218d7df055cc19ad187c21da5bc314204e2db412b1a88,PNG,5760,3840,3072,2048,512,0,,,,
00948,DIV8K/train_HR/0887.png,438a6febcbfe3d50017f933826b924084bcacc1b731988522bdaa1e25084aabb,PNG,6720,3264,4216,2048,1084,0,,,,
00949,DIV8K/train_HR/0479.png,209f778bba80971ec9c8144731977add72b60ad7602670b932c3f19940e21bc1,PNG,6720,4416,3117,2048,534,0,,,,
00950,DIV8K/train_HR/0391.png,8270fee729ac632affcbf4670a6485f689a37509397b47eaa78b657540011282,PNG,5760,4224,2793,2048,372,0,,,,
00951,DIV8K/train_HR/1472.png,85bfd5265d3538e226093e07bc78bdc6e5e1cf613fe1d57a901f773a1636f883,PNG,7680,4992,3151,2048,551,0,,,,
00952,DIV8K/train_HR/0530.png,11ab4ea05e1e25e7a3e2dd53a34d9aff44181660598ed51d3f8085e6901c2fa5,PNG,3264,2112,3165,2048,558,0,,,,
00953,DIV8K/train_HR/1276.png,e3ac448766f529a704aecfdb0ee2fd79963f68053365f4d16329e24ba9873d03,PNG,6720,4992,2757,2048,354,0,,,,
00954,DIV8K/train_HR/0339.png,0778128deb5ed500b9125e76dbb159511d2d04e887d1cd0b22babde9acd535f4,PNG,2496,2880,2048,2363,0,157,,,,
00955,DIV8K/train_HR/1081.png,a19e56cf8429febc6325a1b81ce6c6a18c7665930e5aa8d9c831f96fffa4f78c,PNG,6720,4416,3117,2048,534,0,,,,
00956,DIV8K/train_HR/0702.png,3f23e77aa2cb7b66b3a2fab01aa054c050ee8a79232c4ccca55d3f2b5f3fa582,PNG,2112,3264,2048,3165,0,558,,,,
00957,DIV8K/train_HR/1286.png,5995989b534b2a1281cbed73df33c6359f2c3892ef1e047b9c06aba7047494e8,PNG,6720,4416,3117,2048,534,0,,,,
00958,DIV8K/train_HR/0475.png,81ee89b4cf2822eb8bfa08584cf392e190c33e963f8b7aa8b15999fca9f8b935,PNG,6144,6720,2048,2240,0,96,,,,
00959,DIV8K/train_HR/0548.png,3bc7b151f3ff5eb048cdff6cab9b9b64074ad183e6431a422333d8e29600a3a3,PNG,2112,3264,2048,3165,0,558,,,,
00960,DIV8K/train_HR/0082.png,303da5e0ea5e9dfe737b6594220ab3a66b4675fba075e1a8557feef17f3cfdf6,PNG,3648,5760,2048,3234,0,593,,,,
00961,DIV8K/train_HR/0471.png,736354cd6900a292e1d2c51bad60483a7859ea973bae6f5537b4202e7e336719,PNG,4416,6720,2048,3117,0,534,,,,
00962,DIV8K/train_HR/0960.png,bbb1de34d8cd4a509d2e4c86b9b9d4081c334c2841ff593a36a87b184f17d0b2,PNG,4992,6720,2048,2757,0,354,,,,
00963,DIV8K/train_HR/0618.png,72b01b75ff61c80d5729bb0d5871efd7d3743c1672f603cc07b7b565c780d4b2,PNG,2304,3264,2048,2901,0,426,,,,
00964,DIV8K/train_HR/0404.png,65dd7042a5fb302fd9babad56e814909503c338e91277d89350ebe986ebc0058,PNG,5760,3840,3072,2048,512,0,,,,
00965,DIV8K/train_HR/1361.png,3181cc3cb465803216be2c48cd35c7ce7748f2ffb506dbfbcc6a260aa20fcd16,PNG,6720,4416,3117,2048,534,0,,,,
00966,DIV8K/train_HR/1029.png,16fab0097eb52c3f5598ba9a92c45e670eddec09b7756854005e6e88555ae686,PNG,6720,4032,3413,2048,682,0,,,,
00967,DIV8K/train_HR/0342.png,4d31cd36f779fbfe11ecf78e2a113355bc9409016aabdbd2c8e51d2aa37dc93d,PNG,5760,3840,3072,2048,512,0,,,,
00968,DIV8K/train_HR/0454.png,eb5ad6bc0db05b5314f3f223874d41a37ac8b41048b0e312590a1e47c22dcc4f,PNG,5760,2304,5120,2048,1536,0,,,,
00969,DIV8K/train_HR/1464.png,e58210c6706c672f007da624cf5fccacf2107b57b9b727628cf6605d419718e2,PNG,7680,4992,3151,2048,551,0,,,,
00970,DIV8K/train_HR/1477.png,b246a27fe5d5327ac034b7af2130a4a30b73bb96116d940d9a508b8400276d6f,PNG,7680,4992,3151,2048,551,0,,,,
